uid,campaign,max_exposure,total_clicks,first_click,early_ctr,later_ctr,ctr_decline,fatigued,campaign_overall_ctr,campaign_total_impressions,hour_of_day,day_of_week,ctr_tier,fatigue_risk,risk_tier
537754,8980585,7,0,0,0.0,0.0,0.0,0,0.3178807947019867,1208,20,3,Medium CTR,0.13471992,Low Risk
537895,30801593,11,4,0,0.0,0.4444444444444444,-0.4444444444444444,0,0.3822437910362546,14012,5,0,High CTR,0.18818471,Low Risk
541162,3291800,5,0,0,0.0,0.0,0.0,0,0.2977461447212337,843,11,3,Low CTR,0.117065065,Low Risk
547847,21016759,24,8,0,0.0,0.36363636363636365,-0.36363636363636365,0,0.3027522935779816,545,15,0,Low CTR,0.08342477,Low Risk
548944,19129839,5,0,0,0.0,0.0,0.0,0,0.2885245901639344,2745,19,3,Low CTR,0.1347743,Low Risk
552308,30535894,7,6,1,1.0,0.8,0.19999999999999996,0,0.4848156182212581,1844,18,3,High CTR,0.22046374,Low Risk
554216,29427842,11,1,0,0.0,0.1111111111111111,-0.1111111111111111,0,0.30653990204552,6942,10,1,Medium CTR,0.10283543,Low Risk
554373,26321366,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.25676613462873,1441,9,2,Low CTR,0.4799473,Medium Risk
561830,27684173,8,3,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2658227848101265,395,4,6,Low CTR,0.46492806,Medium Risk
561979,24389111,5,0,0,0.0,0.0,0.0,0,0.2802030456852792,1970,4,0,Low CTR,0.09285883,Low Risk
562753,15746419,23,21,1,0.5,0.9523809523809523,-0.45238095238095233,0,0.3780945236309077,1333,11,4,High CTR,0.34372926,Medium Risk
563487,15568932,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.3820058997050147,678,7,6,High CTR,0.34071898,Medium Risk
568159,27321366,7,6,1,0.5,1.0,-0.5,0,0.3404680365296804,3504,10,0,Medium CTR,0.3743866,Medium Risk
575925,6210424,8,7,0,0.5,1.0,-0.5,0,0.3581081081081081,592,18,1,Medium CTR,0.12954776,Low Risk
576254,15184511,6,1,0,0.0,0.25,-0.25,0,0.3249780123131046,6822,16,5,Medium CTR,0.15359583,Low Risk
576884,27118781,69,41,0,0.5,0.5970149253731343,-0.09701492537313428,0,0.3483691880638445,1441,16,0,Medium CTR,0.11370654,Low Risk
582962,3610770,5,0,0,0.0,0.0,0.0,0,0.5,152,3,0,High CTR,0.049254168,Low Risk
582962,15398570,11,1,0,0.0,0.1111111111111111,-0.1111111111111111,0,0.3327908089995213,10445,4,0,Medium CTR,0.09885291,Low Risk
589666,23852330,6,1,0,0.0,0.25,-0.25,0,0.40625,256,12,6,High CTR,0.14447913,Low Risk
591408,7121544,7,1,0,0.0,0.2,-0.2,0,0.3454198473282442,3668,10,0,Medium CTR,0.0857053,Low Risk
591408,15184511,6,4,1,0.5,0.75,-0.25,0,0.3249780123131046,6822,20,6,Medium CTR,0.31717223,Medium Risk
591443,13947795,6,2,1,0.5,0.25,0.25,0,0.3095541401273885,1570,21,2,Medium CTR,0.33167508,Medium Risk
591613,23852329,5,1,1,0.5,0.0,0.5,1,0.2797527047913447,3235,13,0,Low CTR,0.37049204,Medium Risk
593672,15398570,17,14,1,1.0,0.8,0.19999999999999996,0,0.3327908089995213,10445,18,5,Medium CTR,0.3188196,Medium Risk
595684,21016759,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3027522935779816,545,11,2,Low CTR,0.4556433,Medium Risk
599050,21640043,20,5,1,0.5,0.2222222222222222,0.2777777777777778,1,0.3226773226773227,1001,19,0,Medium CTR,0.3569182,Medium Risk
603791,17686799,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.2946739671478347,12054,20,1,Low CTR,0.3613829,Medium Risk
604087,1586481,23,8,0,0.5,0.3333333333333333,0.16666666666666669,0,0.2725663716814159,565,5,1,Low CTR,0.16270395,Low Risk
604170,18975813,6,2,0,0.0,0.5,-0.5,0,0.4163424124513619,1542,10,4,High CTR,0.10184703,Low Risk
607333,18975813,11,6,1,0.5,0.5555555555555556,-0.05555555555555558,0,0.4163424124513619,1542,7,4,High CTR,0.31039965,Medium Risk
611976,27321366,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.3404680365296804,3504,14,2,Medium CTR,0.39904904,Medium Risk
619822,15654897,7,4,1,1.0,0.4,0.6,1,0.4100856327307326,1051,7,5,High CTR,0.33166158,Medium Risk
625739,716288,9,3,1,1.0,0.14285714285714285,0.8571428571428572,1,0.3096153846153846,2080,12,6,Medium CTR,0.44815248,Medium Risk
629866,8892341,5,0,0,0.0,0.0,0.0,0,0.2506666666666666,750,22,5,Low CTR,0.13834408,Low Risk
631609,10474106,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.5068928950159067,943,7,4,High CTR,0.09969515,Low Risk
631885,28351001,7,3,1,1.0,0.2,0.8,1,0.5881664716697309,5983,8,0,High CTR,0.17191254,Low Risk
634484,19129839,11,8,0,0.5,0.7777777777777778,-0.2777777777777778,0,0.2885245901639344,2745,15,5,Low CTR,0.106962964,Low Risk
634931,28795042,5,1,1,0.5,0.0,0.5,1,0.2601381796335236,3329,12,6,Low CTR,0.5066163,High Risk
635041,31772643,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.446255335661622,5154,16,3,High CTR,0.33352804,Medium Risk
639614,32009848,8,0,0,0.0,0.0,0.0,0,0.2164141414141414,3960,15,4,Low CTR,0.12767741,Low Risk
640323,8980584,11,10,1,1.0,0.8888888888888888,0.11111111111111116,0,0.3288590604026846,1043,6,4,Medium CTR,0.4097197,Medium Risk
640551,32368244,12,1,0,0.0,0.1,-0.1,0,0.4429514916875427,4391,21,0,High CTR,0.10153434,Low Risk
645101,16823030,6,1,0,0.5,0.0,0.5,1,0.3198768388641806,2923,18,4,Medium CTR,0.15016584,Low Risk
655040,5867090,5,1,1,0.5,0.0,0.5,1,0.2565543071161049,1602,16,2,Low CTR,0.45967585,Medium Risk
656109,12987593,5,1,1,0.5,0.0,0.5,1,0.3609022556390977,399,13,6,Medium CTR,0.39859712,Medium Risk
658628,6697150,6,1,0,0.5,0.0,0.5,1,0.2377260981912144,387,21,0,Low CTR,0.12157634,Low Risk
663206,3144706,6,0,0,0.0,0.0,0.0,0,0.3051742344244984,947,18,6,Low CTR,0.1353349,Low Risk
663206,6686701,8,3,0,0.0,0.5,-0.5,0,0.3614945702190318,5433,20,3,Medium CTR,0.1429432,Low Risk
664116,15398570,8,2,1,0.5,0.16666666666666666,0.33333333333333337,1,0.3327908089995213,10445,6,2,Medium CTR,0.35354233,Medium Risk
665470,24389111,8,4,0,0.0,0.6666666666666666,-0.6666666666666666,0,0.2802030456852792,1970,7,0,Low CTR,0.081970684,Low Risk
665489,18443077,6,3,1,0.5,0.5,0.0,0,0.2898305084745762,590,8,0,Low CTR,0.32500008,Medium Risk
668851,15654890,7,6,1,0.5,1.0,-0.5,0,0.3243838028169014,2272,13,3,Medium CTR,0.36947802,Medium Risk
670336,12121528,11,3,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3713027061044682,1589,9,0,High CTR,0.08945191,Low Risk
684058,21640043,13,5,0,0.0,0.45454545454545453,-0.45454545454545453,0,0.3226773226773227,1001,12,0,Medium CTR,0.08826565,Low Risk
687456,9100693,5,0,0,0.0,0.0,0.0,0,0.3554858934169279,3190,7,0,Medium CTR,0.08236153,Low Risk
688140,18498853,7,0,0,0.0,0.0,0.0,0,0.1315634218289085,1695,4,0,Low CTR,0.07854937,Low Risk
691905,26998428,6,2,1,1.0,0.0,1.0,1,0.3056426332288401,2552,20,2,Low CTR,0.3457373,Medium Risk
692187,13947795,5,1,0,0.5,0.0,0.5,1,0.3095541401273885,1570,10,0,Medium CTR,0.08466646,Low Risk
692687,6697149,7,1,0,0.0,0.2,-0.2,0,0.2453987730061349,163,3,0,Low CTR,0.0864286,Low Risk
696867,15184511,7,7,1,1.0,1.0,0.0,0,0.3249780123131046,6822,22,2,Medium CTR,0.30445084,Medium Risk
699719,8867068,6,2,1,0.5,0.25,0.25,0,0.323321554770318,1132,21,1,Medium CTR,0.3007758,Medium Risk
699719,26874680,6,1,0,0.0,0.25,-0.25,0,0.2653721682847896,309,0,4,Low CTR,0.04475555,Low Risk
700724,31772643,5,2,0,0.0,0.6666666666666666,-0.6666666666666666,0,0.446255335661622,5154,20,3,High CTR,0.09198904,Low Risk
705112,15184511,7,4,1,0.5,0.6,-0.09999999999999998,0,0.3249780123131046,6822,13,0,Medium CTR,0.2979701,Low Risk
712041,28351001,6,5,1,1.0,0.75,0.25,0,0.5881664716697309,5983,8,2,High CTR,0.20647025,Low Risk
712152,19129839,8,1,0,0.5,0.0,0.5,1,0.2885245901639344,2745,6,0,Low CTR,0.08807449,Low Risk
712256,4869922,12,2,0,0.0,0.2,-0.2,0,0.4405204460966542,1076,10,3,High CTR,0.08538672,Low Risk
718234,14661605,6,0,0,0.0,0.0,0.0,0,0.3218811602365531,3551,21,1,Medium CTR,0.110902816,Low Risk
720548,30752994,34,26,1,1.0,0.75,0.25,0,0.3781965006729475,1486,15,1,High CTR,0.33805078,Medium Risk
721687,7061828,19,3,0,0.0,0.17647058823529413,-0.17647058823529413,0,0.2826506024096386,4150,21,0,Low CTR,0.11565779,Low Risk
724453,25998432,5,0,0,0.0,0.0,0.0,0,0.344311377245509,1336,13,5,Medium CTR,0.11039468,Low Risk
745204,7121544,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3454198473282442,3668,20,0,Medium CTR,0.29687533,Low Risk
747339,2946551,6,4,1,0.5,0.75,-0.25,0,0.5980662983425414,1448,12,0,High CTR,0.09570347,Low Risk
751953,23852330,6,2,1,0.5,0.25,0.25,0,0.40625,256,22,2,High CTR,0.2943639,Low Risk
757342,32368244,6,4,1,1.0,0.5,0.5,0,0.4429514916875427,4391,21,4,High CTR,0.37741452,Medium Risk
760252,24119481,8,4,0,0.5,0.5,0.0,0,0.2922794117647059,544,13,0,Low CTR,0.07703042,Low Risk
760494,32009848,6,0,0,0.0,0.0,0.0,0,0.2164141414141414,3960,7,2,Low CTR,0.107837364,Low Risk
765988,30491418,6,2,0,0.0,0.5,-0.5,0,0.3651655861223059,5707,12,6,Medium CTR,0.14610693,Low Risk
772101,31736975,7,1,1,0.5,0.0,0.5,1,0.2729357798165137,1308,8,5,Low CTR,0.45794654,Medium Risk
775531,13365547,8,5,0,0.0,0.8333333333333334,-0.8333333333333334,0,0.6735985533453888,1106,13,5,High CTR,0.075184844,Low Risk
777225,26852339,15,11,0,0.5,0.7692307692307693,-0.2692307692307693,0,0.202249938860357,4089,20,0,Low CTR,0.11600352,Low Risk
782675,4466870,8,2,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3130434782608696,230,14,1,Medium CTR,0.12158198,Low Risk
785642,9610626,6,3,0,0.5,0.5,0.0,0,0.2860110803324099,1444,15,5,Low CTR,0.1076657,Low Risk
786771,30752994,7,5,1,1.0,0.6,0.4,0,0.3781965006729475,1486,18,0,High CTR,0.28997752,Low Risk
795446,29614011,5,3,0,0.0,1.0,-1.0,0,0.3259259259259259,1215,11,0,Medium CTR,0.0860428,Low Risk
799736,716288,21,13,1,1.0,0.5789473684210527,0.42105263157894735,0,0.3096153846153846,2080,15,3,Medium CTR,0.4018144,Medium Risk
801547,26852339,11,0,0,0.0,0.0,0.0,0,0.202249938860357,4089,16,5,Low CTR,0.16454771,Low Risk
807534,28351001,15,8,0,0.5,0.5384615384615384,-0.038461538461538436,0,0.5881664716697309,5983,9,0,High CTR,0.112864114,Low Risk
808070,10341182,16,14,1,1.0,0.8571428571428571,0.1428571428571429,0,0.4099080091146932,11849,8,0,High CTR,0.22807749,Low Risk
809483,14121532,9,7,1,1.0,0.7142857142857143,0.2857142857142857,0,0.3767386800828647,3379,14,0,High CTR,0.31092045,Medium Risk
811286,9100692,6,0,0,0.0,0.0,0.0,0,0.3081896551724138,1392,12,0,Medium CTR,0.08051991,Low Risk
811985,14006998,13,1,0,0.0,0.09090909090909091,-0.09090909090909091,0,0.25,196,14,5,Low CTR,0.12879243,Low Risk
812177,6810200,6,5,1,1.0,0.75,0.25,0,0.3090087181143042,3097,13,4,Medium CTR,0.43098503,Medium Risk
815898,18975823,5,0,0,0.0,0.0,0.0,0,0.4395967868955741,6349,3,4,High CTR,0.12648715,Low Risk
818865,15398570,5,0,0,0.0,0.0,0.0,0,0.3327908089995213,10445,8,6,Medium CTR,0.11524751,Low Risk
818866,17710661,7,0,0,0.0,0.0,0.0,0,0.3087248322147651,298,22,5,Medium CTR,0.15923771,Low Risk
819029,14661605,8,3,1,1.0,0.16666666666666666,0.8333333333333334,1,0.3218811602365531,3551,9,6,Medium CTR,0.44192275,Medium Risk
821153,28739284,11,7,1,1.0,0.5555555555555556,0.4444444444444444,0,0.343026706231454,1685,0,1,Medium CTR,0.26035073,Low Risk
823629,13947795,14,5,0,0.5,0.3333333333333333,0.16666666666666669,0,0.3095541401273885,1570,10,2,Medium CTR,0.11235344,Low Risk
827953,14121532,9,4,1,1.0,0.2857142857142857,0.7142857142857143,1,0.3767386800828647,3379,18,0,High CTR,0.28985256,Low Risk
827953,14661605,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3218811602365531,3551,17,1,Medium CTR,0.13112964,Low Risk
834387,3610770,5,5,1,1.0,1.0,0.0,0,0.5,152,13,3,High CTR,0.16825387,Low Risk
834387,15398570,9,6,0,0.5,0.7142857142857143,-0.2142857142857143,0,0.3327908089995213,10445,13,5,Medium CTR,0.10317221,Low Risk
835308,29427842,10,0,0,0.0,0.0,0.0,0,0.30653990204552,6942,13,0,Medium CTR,0.083630376,Low Risk
837322,18975823,10,3,0,0.5,0.25,0.25,0,0.4395967868955741,6349,7,5,High CTR,0.12024589,Low Risk
839778,25998432,6,2,0,0.5,0.25,0.25,0,0.344311377245509,1336,6,5,Medium CTR,0.13049105,Low Risk
841053,10341182,10,4,0,0.5,0.375,0.125,0,0.4099080091146932,11849,8,0,High CTR,0.09457734,Low Risk
841517,15654890,6,1,0,0.5,0.0,0.5,1,0.3243838028169014,2272,18,4,Medium CTR,0.15016584,Low Risk
843394,29427842,5,0,0,0.0,0.0,0.0,0,0.30653990204552,6942,22,3,Medium CTR,0.13011955,Low Risk
849573,14576401,7,2,0,0.0,0.4,-0.4,0,0.3228511530398323,477,8,0,Medium CTR,0.077431105,Low Risk
850037,26852338,5,3,1,1.0,0.3333333333333333,0.6666666666666667,1,0.2024367385192127,3201,9,5,Low CTR,0.57215345,High Risk
851313,7686710,9,6,1,0.5,0.7142857142857143,-0.2142857142857143,0,0.3438356164383561,2190,18,6,Medium CTR,0.36038643,Medium Risk
851432,32135670,5,1,1,0.5,0.0,0.5,1,0.2420749279538905,1388,14,2,Low CTR,0.5738317,High Risk
852616,30801593,5,2,0,0.5,0.3333333333333333,0.16666666666666669,0,0.3822437910362546,14012,5,1,High CTR,0.22930315,Low Risk
861027,8710016,8,1,0,0.0,0.16666666666666666,-0.16666666666666666,0,0.3264812575574365,827,22,3,Medium CTR,0.12861474,Low Risk
861876,22391321,14,8,1,1.0,0.5,0.5,0,0.2869440459110473,697,5,0,Low CTR,0.3928878,Medium Risk
862204,6686701,5,4,1,0.5,1.0,-0.5,0,0.3614945702190318,5433,16,1,Medium CTR,0.34370786,Medium Risk
863301,26852339,6,2,0,0.0,0.5,-0.5,0,0.202249938860357,4089,7,0,Low CTR,0.08066886,Low Risk
869825,21640043,7,2,0,0.5,0.2,0.3,1,0.3226773226773227,1001,15,6,Medium CTR,0.14091016,Low Risk
869919,4828346,5,0,0,0.0,0.0,0.0,0,0.2396825396825397,1260,17,1,Low CTR,0.1539284,Low Risk
871328,16823030,6,1,1,0.5,0.0,0.5,1,0.3198768388641806,2923,11,3,Medium CTR,0.41091317,Medium Risk
873712,3694557,8,3,1,0.5,0.3333333333333333,0.16666666666666669,0,0.4352941176470588,85,14,4,High CTR,0.26956844,Low Risk
891735,6686701,6,1,1,0.5,0.0,0.5,1,0.3614945702190318,5433,21,4,Medium CTR,0.37837544,Medium Risk
892410,17321082,13,3,1,0.5,0.18181818181818182,0.3181818181818182,1,0.366504854368932,2472,19,1,High CTR,0.2824899,Low Risk
897266,14289571,6,1,0,0.0,0.25,-0.25,0,0.2526052521884118,2399,16,1,Low CTR,0.14733392,Low Risk
900233,32398755,6,2,0,0.0,0.5,-0.5,0,0.4148397976391231,593,4,6,High CTR,0.12811896,Low Risk
900629,14458654,6,5,1,1.0,0.75,0.25,0,0.5606860158311345,758,19,4,High CTR,0.13850498,Low Risk
904859,15398570,8,1,1,0.5,0.0,0.5,1,0.3327908089995213,10445,6,2,Medium CTR,0.35354233,Medium Risk
909808,17710664,6,0,0,0.0,0.0,0.0,0,0.3023735810113519,969,20,4,Low CTR,0.16694283,Low Risk
914776,7061828,6,1,0,0.0,0.25,-0.25,0,0.2826506024096386,4150,9,1,Low CTR,0.105285436,Low Risk
916844,25866076,5,1,1,0.5,0.0,0.5,1,0.3165735567970205,537,17,1,Medium CTR,0.48890474,Medium Risk
919253,15398570,16,12,1,0.5,0.7857142857142857,-0.2857142857142857,0,0.3327908089995213,10445,6,1,Medium CTR,0.3481977,Medium Risk
920918,5686703,19,1,0,0.0,0.058823529411764705,-0.058823529411764705,0,0.356539035305818,2011,8,0,Medium CTR,0.08193946,Low Risk
920918,14289571,7,1,0,0.0,0.2,-0.2,0,0.2526052521884118,2399,8,2,Low CTR,0.1106465,Low Risk
920918,17686795,8,0,0,0.0,0.0,0.0,0,0.264026402640264,303,16,0,Low CTR,0.112024,Low Risk
921201,12121528,9,0,0,0.0,0.0,0.0,0,0.3713027061044682,1589,10,2,High CTR,0.11469692,Low Risk
927594,10686810,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.358974358974359,117,16,5,Medium CTR,0.23041922,Low Risk
927594,21257831,7,2,1,0.5,0.2,0.3,1,0.3447619047619047,525,18,0,Medium CTR,0.3943649,Medium Risk
927844,14661605,15,14,1,0.5,1.0,-0.5,0,0.3218811602365531,3551,7,3,Medium CTR,0.40733323,Medium Risk
934102,13576407,5,5,1,1.0,1.0,0.0,0,0.2487623762376237,808,22,6,Low CTR,0.5253148,High Risk
934102,24126625,15,13,1,0.5,0.9230769230769231,-0.42307692307692313,0,0.5238095238095238,1974,6,1,High CTR,0.24359809,Low Risk
935473,32009848,6,2,1,0.5,0.25,0.25,0,0.2164141414141414,3960,4,4,Low CTR,0.5779664,High Risk
940822,15398570,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3327908089995213,10445,7,1,Medium CTR,0.31579283,Medium Risk
941353,32009848,6,1,0,0.5,0.0,0.5,1,0.2164141414141414,3960,13,6,Low CTR,0.13121119,Low Risk
943816,5867090,6,2,1,0.5,0.25,0.25,0,0.2565543071161049,1602,14,4,Low CTR,0.4941203,Medium Risk
945594,3291800,9,1,0,0.0,0.14285714285714285,-0.14285714285714285,0,0.2977461447212337,843,1,1,Low CTR,0.060906496,Low Risk
948170,23817046,8,3,1,1.0,0.16666666666666666,0.8333333333333334,1,0.3949640287769784,2780,5,2,High CTR,0.34350017,Medium Risk
948883,15398570,9,4,1,1.0,0.2857142857142857,0.7142857142857143,1,0.3327908089995213,10445,3,0,Medium CTR,0.24058571,Low Risk
951832,30729721,10,2,0,0.0,0.25,-0.25,0,0.2619047619047619,924,8,0,Low CTR,0.08577456,Low Risk
953041,13422843,7,1,1,0.5,0.0,0.5,1,0.3573148705599037,3322,18,1,Medium CTR,0.28581312,Low Risk
954207,27321366,5,1,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.3404680365296804,3504,21,6,Medium CTR,0.16750705,Low Risk
959859,14257845,6,3,1,1.0,0.25,0.75,1,0.3785942492012779,626,7,0,High CTR,0.31157854,Medium Risk
961824,18975823,5,1,0,0.5,0.0,0.5,1,0.4395967868955741,6349,10,0,High CTR,0.12764266,Low Risk
963519,83677,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2552514322087842,1571,21,4,Low CTR,0.44149187,Medium Risk
972610,3877975,12,11,1,1.0,0.9,0.09999999999999998,0,0.5330882352941176,544,20,0,High CTR,0.19972691,Low Risk
974169,22419532,6,0,0,0.0,0.0,0.0,0,0.2740683229813664,1288,16,3,Low CTR,0.188274,Low Risk
974619,21294794,14,1,1,0.5,0.0,0.5,1,0.3874425727411945,1306,11,4,High CTR,0.3543748,Medium Risk
975669,7686710,6,4,1,1.0,0.5,0.5,0,0.3438356164383561,2190,19,6,Medium CTR,0.36038643,Medium Risk
979591,15398570,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.3327908089995213,10445,4,1,Medium CTR,0.34853134,Medium Risk
981991,30328739,10,1,0,0.0,0.125,-0.125,0,0.281183932346723,473,10,2,Low CTR,0.12319624,Low Risk
989107,804100,5,0,0,0.0,0.0,0.0,0,0.25626204238921,519,12,4,Low CTR,0.13126388,Low Risk
993207,15184511,21,7,1,0.5,0.3157894736842105,0.1842105263157895,0,0.3249780123131046,6822,23,2,Medium CTR,0.30445084,Medium Risk
994056,16184517,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2247873633049817,1646,10,1,Low CTR,0.5403689,High Risk
994928,15398570,5,2,1,1.0,0.0,1.0,1,0.3327908089995213,10445,18,2,Medium CTR,0.29052377,Low Risk
996405,6686701,6,2,1,0.5,0.25,0.25,0,0.3614945702190318,5433,12,2,Medium CTR,0.34370786,Medium Risk
997039,10686810,8,6,1,1.0,0.6666666666666666,0.33333333333333337,0,0.358974358974359,117,8,5,Medium CTR,0.23886548,Low Risk
998242,18443077,6,0,0,0.0,0.0,0.0,0,0.2898305084745762,590,17,0,Low CTR,0.090685695,Low Risk
1016661,5316929,6,0,0,0.0,0.0,0.0,0,0.2134570765661252,431,18,5,Low CTR,0.15747786,Low Risk
1017557,15654890,5,4,1,1.0,0.6666666666666666,0.33333333333333337,0,0.3243838028169014,2272,8,0,Medium CTR,0.33728722,Medium Risk
1024960,31772643,9,1,1,0.5,0.0,0.5,1,0.446255335661622,5154,17,1,High CTR,0.31936756,Medium Risk
1029175,15398570,6,0,0,0.0,0.0,0.0,0,0.3327908089995213,10445,16,1,Medium CTR,0.13041344,Low Risk
1031070,29427842,7,2,1,0.5,0.2,0.3,1,0.30653990204552,6942,17,5,Medium CTR,0.37838015,Medium Risk
1034432,14121532,8,8,1,1.0,1.0,0.0,0,0.3767386800828647,3379,10,1,High CTR,0.3300093,Medium Risk
1041878,14235907,5,5,1,1.0,1.0,0.0,0,0.4031971580817051,1689,16,2,High CTR,0.30983746,Medium Risk
1042475,26389107,8,1,0,0.5,0.0,0.5,1,0.1715542521994134,1364,21,0,Low CTR,0.103620805,Low Risk
1043818,27321366,5,2,0,0.0,0.6666666666666666,-0.6666666666666666,0,0.3404680365296804,3504,10,4,Medium CTR,0.14124228,Low Risk
1048367,15398570,5,4,0,0.5,1.0,-0.5,0,0.3327908089995213,10445,1,1,Medium CTR,0.09126628,Low Risk
1049909,2390251,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.2702915681639086,1269,16,4,Low CTR,0.5209472,High Risk
1049946,11938638,5,1,1,0.5,0.0,0.5,1,0.2394881170018281,1094,6,4,Low CTR,0.639157,High Risk
1050758,15184511,5,0,0,0.0,0.0,0.0,0,0.3249780123131046,6822,4,2,Medium CTR,0.13157104,Low Risk
1052677,17321082,9,7,1,1.0,0.7142857142857143,0.2857142857142857,0,0.366504854368932,2472,16,0,High CTR,0.3165569,Medium Risk
1054214,2694554,13,9,1,0.5,0.7272727272727273,-0.2272727272727273,0,0.456043956043956,364,21,5,High CTR,0.17839475,Low Risk
1057119,83677,6,0,0,0.0,0.0,0.0,0,0.2552514322087842,1571,15,0,Low CTR,0.08279857,Low Risk
1062081,23852329,5,3,1,0.5,0.6666666666666666,-0.16666666666666663,0,0.2797527047913447,3235,18,6,Low CTR,0.3807874,Medium Risk
1062361,10341182,9,8,1,1.0,0.8571428571428571,0.1428571428571429,0,0.4099080091146932,11849,3,0,High CTR,0.19546795,Low Risk
1064305,32323516,6,4,0,0.5,0.75,-0.25,0,0.2647887323943662,3550,6,0,Low CTR,0.09030553,Low Risk
1064550,18498853,6,0,0,0.0,0.0,0.0,0,0.1315634218289085,1695,13,1,Low CTR,0.07477047,Low Risk
1065016,26852339,6,0,0,0.0,0.0,0.0,0,0.202249938860357,4089,8,4,Low CTR,0.13389876,Low Risk
1067666,1632450,7,5,0,0.5,0.8,-0.30000000000000004,0,0.3195876288659793,194,17,0,Medium CTR,0.09350554,Low Risk
1070405,6686704,10,1,0,0.0,0.125,-0.125,0,0.3273403595784253,1613,18,0,Medium CTR,0.101425886,Low Risk
1071016,5061834,7,2,0,0.5,0.2,0.3,1,0.2671499107049059,9519,16,3,Low CTR,0.17004591,Low Risk
1071023,787943,5,0,0,0.0,0.0,0.0,0,0.2684931506849315,1095,18,5,Low CTR,0.16868912,Low Risk
1077291,24378636,5,2,1,0.5,0.3333333333333333,0.16666666666666669,0,0.3019241652518393,3534,20,3,Low CTR,0.37049034,Medium Risk
1078426,4869922,52,27,1,0.5,0.52,-0.020000000000000018,0,0.4405204460966542,1076,18,0,High CTR,0.22576885,Low Risk
1078426,9810200,16,10,1,1.0,0.5714285714285714,0.4285714285714286,0,0.5918114143920595,806,19,2,High CTR,0.07531101,Low Risk
1078426,12843317,14,8,1,0.5,0.5833333333333334,-0.08333333333333337,0,0.4749679075738126,779,21,2,High CTR,0.16483027,Low Risk
1079762,32323516,6,2,0,0.0,0.5,-0.5,0,0.2647887323943662,3550,16,2,Low CTR,0.14204344,Low Risk
1082878,13462158,7,1,0,0.0,0.2,-0.2,0,0.3006396588486141,469,11,4,Low CTR,0.118694626,Low Risk
1083943,27118781,6,2,1,1.0,0.0,1.0,1,0.3483691880638445,1441,14,6,Medium CTR,0.42080593,Medium Risk
1090198,15184511,12,10,1,1.0,0.8,0.19999999999999996,0,0.3249780123131046,6822,16,6,Medium CTR,0.3741369,Medium Risk
1096099,804100,11,3,0,0.0,0.3333333333333333,-0.3333333333333333,0,0.25626204238921,519,8,1,Low CTR,0.12826167,Low Risk
1098563,30881002,10,8,0,0.5,0.875,-0.375,0,0.2419627749576988,591,15,5,Low CTR,0.14497653,Low Risk
1102161,14661605,7,1,0,0.0,0.2,-0.2,0,0.3218811602365531,3551,15,4,Medium CTR,0.122823425,Low Risk
1104799,23852329,5,0,0,0.0,0.0,0.0,0,0.2797527047913447,3235,14,4,Low CTR,0.12694162,Low Risk
1105644,29427842,18,4,0,0.0,0.25,-0.25,0,0.30653990204552,6942,17,0,Medium CTR,0.104903415,Low Risk
1111459,29614011,10,3,0,0.0,0.375,-0.375,0,0.3259259259259259,1215,19,1,Medium CTR,0.12709936,Low Risk
1114306,6886817,12,9,1,1.0,0.7,0.30000000000000004,0,0.4006532389765923,1837,14,5,High CTR,0.3202194,Medium Risk
1114306,10341182,7,7,1,1.0,1.0,0.0,0,0.4099080091146932,11849,6,6,High CTR,0.33815667,Medium Risk
